user_id,gender,gender_label,age_group,age_label,time_taken_sec,pref_childhood,region_childhood,region_childhood_label,eastwest_childhood,eastwest_childhood_label,pref_current,region_current,region_current_label,eastwest_current,eastwest_current_label,moved
227,0,male,2,30-39,167,25,6,Kinki,1,Western_Japan,25,6,Kinki,1,Western_Japan,0
228,0,male,3,40-49,492,45,9,Kyushu,1,Western_Japan,45,9,Kyushu,1,Western_Japan,0
229,0,male,2,30-39,323,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
230,1,female,1,20-29,315,43,9,Kyushu,1,Western_Japan,43,9,Kyushu,1,Western_Japan,0
231,0,male,4,50-59,309,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
232,1,female,3,40-49,298,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
233,1,female,2,30-39,238,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
234,1,female,2,30-39,357,8,3,Kanto_Shizuoka,0,Eastern_Japan,8,3,Kanto_Shizuoka,0,Eastern_Japan,0
235,1,female,2,30-39,220,30,7,Chugoku,1,Western_Japan,30,7,Chugoku,1,Western_Japan,0
236,1,female,1,20-29,205,39,9,Kyushu,1,Western_Japan,39,9,Kyushu,1,Western_Japan,0
237,0,male,2,30-39,236,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
238,0,male,2,30-39,299,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
239,0,male,2,30-39,231,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
240,0,male,0,15-19,287,44,9,Kyushu,1,Western_Japan,44,9,Kyushu,1,Western_Japan,0
241,0,male,3,40-49,303,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
242,0,male,3,40-49,296,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
243,1,female,2,30-39,275,8,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
244,1,female,3,40-49,244,13,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
245,1,female,3,40-49,304,7,2,Hokuriku,0,Eastern_Japan,7,2,Hokuriku,0,Eastern_Japan,0
246,1,female,2,30-39,367,16,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
247,0,male,1,20-29,283,25,6,Kinki,1,Western_Japan,25,6,Kinki,1,Western_Japan,0
248,0,male,3,40-49,302,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
249,1,female,2,30-39,328,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
250,1,female,1,20-29,312,34,7,Chugoku,1,Western_Japan,34,7,Chugoku,1,Western_Japan,0
251,0,male,5,60+,349,17,4,Nagano_Yamanashi,0,Eastern_Japan,17,4,Nagano_Yamanashi,0,Eastern_Japan,0
252,1,female,1,20-29,219,13,3,Kanto_Shizuoka,0,Eastern_Japan,29,6,Kinki,1,Western_Japan,1
253,0,male,3,40-49,413,42,9,Kyushu,1,Western_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
254,0,male,5,60+,373,14,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
255,1,female,0,15-19,246,12,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,0
256,1,female,1,20-29,230,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
257,0,male,1,20-29,330,16,3,Kanto_Shizuoka,0,Eastern_Japan,16,3,Kanto_Shizuoka,0,Eastern_Japan,0
258,1,female,0,15-19,433,25,6,Kinki,1,Western_Japan,25,6,Kinki,1,Western_Japan,0
259,0,male,3,40-49,238,13,3,Kanto_Shizuoka,0,Eastern_Japan,24,5,Chukyo,0,Eastern_Japan,1
260,0,male,3,40-49,350,35,8,Shikoku,1,Western_Japan,35,8,Shikoku,1,Western_Japan,0
261,0,male,1,20-29,171,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
262,1,female,2,30-39,646,29,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,1
263,1,female,1,20-29,429,43,9,Kyushu,1,Western_Japan,43,9,Kyushu,1,Western_Japan,0
264,0,male,3,40-49,244,2,1,Tohoku,0,Eastern_Japan,8,3,Kanto_Shizuoka,0,Eastern_Japan,1
265,1,female,2,30-39,284,34,7,Chugoku,1,Western_Japan,31,7,Chugoku,1,Western_Japan,1
266,1,female,3,40-49,431,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
267,0,male,3,40-49,312,42,9,Kyushu,1,Western_Japan,42,9,Kyushu,1,Western_Japan,0
268,0,male,1,20-29,260,31,7,Chugoku,1,Western_Japan,31,7,Chugoku,1,Western_Japan,0
269,0,male,4,50-59,656,43,9,Kyushu,1,Western_Japan,43,9,Kyushu,1,Western_Japan,0
270,0,male,3,40-49,444,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
271,1,female,3,40-49,177,7,2,Hokuriku,0,Eastern_Japan,7,2,Hokuriku,0,Eastern_Japan,0
272,1,female,3,40-49,453,13,3,Kanto_Shizuoka,0,Eastern_Japan,24,5,Chukyo,0,Eastern_Japan,1
273,1,female,3,40-49,190,12,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,0
274,1,female,0,15-19,226,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
275,0,male,2,30-39,192,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
276,0,male,1,20-29,221,25,6,Kinki,1,Western_Japan,25,6,Kinki,1,Western_Japan,0
277,0,male,2,30-39,239,6,1,Tohoku,0,Eastern_Japan,6,1,Tohoku,0,Eastern_Japan,0
278,0,male,2,30-39,338,7,2,Hokuriku,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
279,0,male,3,40-49,415,29,6,Kinki,1,Western_Japan,27,6,Kinki,1,Western_Japan,1
280,1,female,2,30-39,242,16,3,Kanto_Shizuoka,0,Eastern_Japan,16,3,Kanto_Shizuoka,0,Eastern_Japan,0
281,1,female,0,15-19,282,12,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,0
282,1,female,1,20-29,248,36,8,Shikoku,1,Western_Japan,36,8,Shikoku,1,Western_Japan,0
283,1,female,2,30-39,243,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
284,0,male,2,30-39,446,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
285,0,male,1,20-29,210,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
286,0,male,1,20-29,253,5,1,Tohoku,0,Eastern_Japan,29,6,Kinki,1,Western_Japan,1
287,0,male,2,30-39,274,17,4,Nagano_Yamanashi,0,Eastern_Japan,17,4,Nagano_Yamanashi,0,Eastern_Japan,0
288,1,female,2,30-39,318,18,5,Chukyo,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
289,1,female,3,40-49,227,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
290,0,male,1,20-29,215,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
291,1,female,1,20-29,313,1,1,Tohoku,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
292,0,male,2,30-39,362,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
293,1,female,2,30-39,425,19,5,Chukyo,0,Eastern_Japan,19,5,Chukyo,0,Eastern_Japan,0
294,1,female,2,30-39,291,30,7,Chugoku,1,Western_Japan,40,9,Kyushu,1,Western_Japan,1
295,0,male,3,40-49,229,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
296,0,male,0,15-19,229,23,6,Kinki,1,Western_Japan,23,6,Kinki,1,Western_Japan,0
297,1,female,2,30-39,245,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
298,1,female,1,20-29,192,31,7,Chugoku,1,Western_Japan,31,7,Chugoku,1,Western_Japan,0
299,0,male,1,20-29,223,25,6,Kinki,1,Western_Japan,25,6,Kinki,1,Western_Japan,0
300,1,female,0,15-19,280,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
301,1,female,1,20-29,239,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
302,1,female,1,20-29,246,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
303,1,female,2,30-39,283,11,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
304,0,male,1,20-29,193,27,6,Kinki,1,Western_Japan,27,6,Kinki,1,Western_Japan,0
305,0,male,2,30-39,371,3,1,Tohoku,0,Eastern_Japan,3,1,Tohoku,0,Eastern_Japan,0
306,0,male,4,50-59,678,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
307,0,male,2,30-39,244,17,4,Nagano_Yamanashi,0,Eastern_Japan,17,4,Nagano_Yamanashi,0,Eastern_Japan,0
308,1,female,2,30-39,331,13,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
309,1,female,1,20-29,269,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
310,0,male,1,20-29,215,10,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
311,1,female,2,30-39,266,20,2,Hokuriku,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
312,1,female,3,40-49,498,7,2,Hokuriku,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,1
313,1,female,2,30-39,221,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
314,0,male,3,40-49,206,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
315,0,male,4,50-59,743,30,7,Chugoku,1,Western_Japan,30,7,Chugoku,1,Western_Japan,0
316,1,female,1,20-29,222,16,3,Kanto_Shizuoka,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,1
317,1,female,1,20-29,252,10,3,Kanto_Shizuoka,0,Eastern_Japan,10,3,Kanto_Shizuoka,0,Eastern_Japan,0
318,0,male,5,60+,329,6,1,Tohoku,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
319,0,male,2,30-39,253,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
320,0,male,2,30-39,233,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
321,0,male,2,30-39,226,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
322,1,female,2,30-39,284,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
323,0,male,2,30-39,785,26,6,Kinki,1,Western_Japan,8,3,Kanto_Shizuoka,0,Eastern_Japan,1
324,0,male,4,50-59,445,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
325,0,male,2,30-39,241,31,7,Chugoku,1,Western_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
326,1,female,1,20-29,222,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
327,0,male,3,40-49,210,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
328,0,male,2,30-39,318,4,1,Tohoku,0,Eastern_Japan,4,1,Tohoku,0,Eastern_Japan,0
329,0,male,1,20-29,224,17,4,Nagano_Yamanashi,0,Eastern_Japan,17,4,Nagano_Yamanashi,0,Eastern_Japan,0
330,0,male,1,20-29,173,19,5,Chukyo,0,Eastern_Japan,19,5,Chukyo,0,Eastern_Japan,0
331,0,male,0,15-19,240,10,3,Kanto_Shizuoka,0,Eastern_Japan,10,3,Kanto_Shizuoka,0,Eastern_Japan,0
332,1,female,0,15-19,268,16,3,Kanto_Shizuoka,0,Eastern_Japan,16,3,Kanto_Shizuoka,0,Eastern_Japan,0
333,1,female,2,30-39,348,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
334,1,female,2,30-39,312,10,3,Kanto_Shizuoka,0,Eastern_Japan,10,3,Kanto_Shizuoka,0,Eastern_Japan,0
335,0,male,1,20-29,261,12,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,0
336,1,female,2,30-39,179,39,9,Kyushu,1,Western_Japan,25,6,Kinki,1,Western_Japan,1
337,0,male,1,20-29,265,8,3,Kanto_Shizuoka,0,Eastern_Japan,4,1,Tohoku,0,Eastern_Japan,1
338,1,female,0,15-19,260,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
339,1,female,3,40-49,261,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
340,1,female,1,20-29,233,8,3,Kanto_Shizuoka,0,Eastern_Japan,8,3,Kanto_Shizuoka,0,Eastern_Japan,0
341,1,female,2,30-39,252,39,9,Kyushu,1,Western_Japan,39,9,Kyushu,1,Western_Japan,0
342,0,male,3,40-49,326,30,7,Chugoku,1,Western_Japan,29,6,Kinki,1,Western_Japan,1
343,0,male,1,20-29,204,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
344,1,female,2,30-39,236,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
345,1,female,1,20-29,185,7,2,Hokuriku,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
346,1,female,1,20-29,290,24,5,Chukyo,0,Eastern_Japan,24,5,Chukyo,0,Eastern_Japan,0
347,1,female,2,30-39,294,22,2,Hokuriku,0,Eastern_Japan,22,2,Hokuriku,0,Eastern_Japan,0
348,1,female,2,30-39,380,14,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
349,0,male,2,30-39,228,40,9,Kyushu,1,Western_Japan,18,5,Chukyo,0,Eastern_Japan,1
350,0,male,2,30-39,348,6,1,Tohoku,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
351,1,female,0,15-19,521,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
352,1,female,3,40-49,317,19,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,1
353,1,female,3,40-49,306,13,3,Kanto_Shizuoka,0,Eastern_Japan,25,6,Kinki,1,Western_Japan,1
354,1,female,3,40-49,257,29,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,1
355,0,male,3,40-49,219,21,2,Hokuriku,0,Eastern_Japan,21,2,Hokuriku,0,Eastern_Japan,0
356,0,male,1,20-29,327,43,9,Kyushu,1,Western_Japan,43,9,Kyushu,1,Western_Japan,0
357,1,female,2,30-39,478,12,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,0
358,0,male,3,40-49,225,19,5,Chukyo,0,Eastern_Japan,19,5,Chukyo,0,Eastern_Japan,0
359,0,male,2,30-39,290,29,6,Kinki,1,Western_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
360,0,male,1,20-29,239,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
361,1,female,1,20-29,243,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
362,1,female,1,20-29,264,15,4,Nagano_Yamanashi,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
363,0,male,3,40-49,260,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
364,1,female,1,20-29,329,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
365,1,female,1,20-29,257,12,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,0
366,1,female,1,20-29,180,43,9,Kyushu,1,Western_Japan,43,9,Kyushu,1,Western_Japan,0
367,1,female,1,20-29,346,43,9,Kyushu,1,Western_Japan,43,9,Kyushu,1,Western_Japan,0
368,0,male,2,30-39,310,29,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,1
369,1,female,2,30-39,506,17,4,Nagano_Yamanashi,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
370,1,female,3,40-49,279,13,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
371,1,female,2,30-39,255,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
372,1,female,2,30-39,215,16,3,Kanto_Shizuoka,0,Eastern_Japan,16,3,Kanto_Shizuoka,0,Eastern_Japan,0
373,0,male,1,20-29,224,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
374,0,male,2,30-39,369,12,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,0
375,0,male,0,15-19,349,24,5,Chukyo,0,Eastern_Japan,24,5,Chukyo,0,Eastern_Japan,0
376,0,male,3,40-49,228,26,6,Kinki,1,Western_Japan,29,6,Kinki,1,Western_Japan,1
377,1,female,1,20-29,364,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
378,1,female,2,30-39,165,36,8,Shikoku,1,Western_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
379,1,female,0,15-19,250,11,3,Kanto_Shizuoka,0,Eastern_Japan,4,1,Tohoku,0,Eastern_Japan,1
380,1,female,2,30-39,346,13,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
381,1,female,1,20-29,209,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
382,1,female,2,30-39,221,16,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
383,1,female,1,20-29,212,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
384,0,male,4,50-59,372,26,6,Kinki,1,Western_Japan,25,6,Kinki,1,Western_Japan,1
385,0,male,1,20-29,263,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
386,0,male,1,20-29,165,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
387,1,female,4,50-59,550,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
388,1,female,2,30-39,238,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
389,1,female,1,20-29,507,0,0,Hokkaido,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
390,1,female,1,20-29,259,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
391,1,female,2,30-39,238,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
392,0,male,5,60+,311,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
393,0,male,4,50-59,366,13,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
394,1,female,1,20-29,304,35,8,Shikoku,1,Western_Japan,30,7,Chugoku,1,Western_Japan,1
395,0,male,3,40-49,318,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
396,1,female,4,50-59,291,13,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
397,1,female,3,40-49,306,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
398,0,male,2,30-39,179,29,6,Kinki,1,Western_Japan,29,6,Kinki,1,Western_Japan,0
399,1,female,3,40-49,302,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
400,1,female,2,30-39,239,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
401,0,male,3,40-49,219,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
402,1,female,2,30-39,254,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
403,1,female,0,15-19,182,8,3,Kanto_Shizuoka,0,Eastern_Japan,8,3,Kanto_Shizuoka,0,Eastern_Japan,0
404,0,male,2,30-39,361,27,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,1
405,1,female,1,20-29,299,13,3,Kanto_Shizuoka,0,Eastern_Japan,4,1,Tohoku,0,Eastern_Japan,1
406,1,female,1,20-29,415,31,7,Chugoku,1,Western_Japan,31,7,Chugoku,1,Western_Japan,0
407,0,male,3,40-49,331,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
408,1,female,2,30-39,426,37,8,Shikoku,1,Western_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
409,0,male,1,20-29,191,39,9,Kyushu,1,Western_Japan,39,9,Kyushu,1,Western_Japan,0
410,0,male,2,30-39,305,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
411,1,female,1,20-29,271,0,0,Hokkaido,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,1
412,0,male,4,50-59,472,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
413,1,female,1,20-29,294,31,7,Chugoku,1,Western_Japan,31,7,Chugoku,1,Western_Japan,0
414,0,male,1,20-29,188,17,4,Nagano_Yamanashi,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
415,0,male,2,30-39,342,16,3,Kanto_Shizuoka,0,Eastern_Japan,16,3,Kanto_Shizuoka,0,Eastern_Japan,0
416,1,female,1,20-29,330,40,9,Kyushu,1,Western_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
417,0,male,1,20-29,229,13,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
418,1,female,4,50-59,302,19,5,Chukyo,0,Eastern_Japan,19,5,Chukyo,0,Eastern_Japan,0
419,0,male,4,50-59,253,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
420,1,female,0,15-19,199,30,7,Chugoku,1,Western_Japan,30,7,Chugoku,1,Western_Japan,0
421,0,male,3,40-49,225,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
422,1,female,2,30-39,280,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
423,0,male,3,40-49,354,1,1,Tohoku,0,Eastern_Japan,1,1,Tohoku,0,Eastern_Japan,0
424,0,male,2,30-39,283,30,7,Chugoku,1,Western_Japan,30,7,Chugoku,1,Western_Japan,0
425,1,female,2,30-39,196,6,1,Tohoku,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
426,1,female,2,30-39,253,27,6,Kinki,1,Western_Japan,27,6,Kinki,1,Western_Japan,0
427,1,female,1,20-29,433,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
428,1,female,2,30-39,281,12,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,0
429,1,female,4,50-59,336,26,6,Kinki,1,Western_Japan,27,6,Kinki,1,Western_Japan,1
430,0,male,1,20-29,292,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
431,0,male,2,30-39,206,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
432,1,female,0,15-19,353,31,7,Chugoku,1,Western_Japan,31,7,Chugoku,1,Western_Japan,0
433,1,female,1,20-29,382,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
434,1,female,1,20-29,234,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
435,0,male,3,40-49,308,29,6,Kinki,1,Western_Japan,29,6,Kinki,1,Western_Japan,0
436,0,male,2,30-39,241,13,3,Kanto_Shizuoka,0,Eastern_Japan,8,3,Kanto_Shizuoka,0,Eastern_Japan,1
437,1,female,3,40-49,308,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
438,0,male,2,30-39,216,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
439,0,male,2,30-39,293,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
440,1,female,1,20-29,166,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
441,1,female,2,30-39,307,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
442,1,female,3,40-49,206,29,6,Kinki,1,Western_Japan,29,6,Kinki,1,Western_Japan,0
443,0,male,4,50-59,244,13,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
444,1,female,2,30-39,198,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
445,1,female,1,20-29,274,8,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
446,0,male,2,30-39,279,13,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
447,0,male,3,40-49,262,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
448,1,female,2,30-39,179,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
449,1,female,2,30-39,303,18,5,Chukyo,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
450,0,male,2,30-39,286,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
451,1,female,2,30-39,178,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
